area,percorso_menu,voce,form_o_prg,copertura,evidenza_web,reason_code,note,metodo_classificazione
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita aziendale/articolo,Duplica listini di vendita azienda/articoli,menu_lisdupav,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita aziendale/articolo,Modifica massiva validità listino azienda/articolo,menu_lismodav,MANCANTE,,,,default
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita aziendale/articolo,Stampa listini di vendita azienda/articoli,menu_lisstaav,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita per zona,Aggiornamento listini vendita per zona,menu_lis000zona,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita per zona,Annullo listini  di vendita per zona,,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita per zona,Duplica listini di vendita per zona,,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini di vendita per zona,Stampa listini di vendita per zona,menu_lisstazona,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Aggiornamento,menu_liscts,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Annullo listini cliente tipo prod. spessore,menu_lisanncts,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Duplicazione listini cliente/t.prod/spessore,menu_dupl_list_cts,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Stampa listini per cliente tipo prodotto spessore,menu_liscltipspes,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Stampa listino prezzi grezzo/nobilitato,menu_lisgrenob,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listini per cliente tipo prod. spessore,Variazione listini cliente tipo prod. spessore,,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Aggiornamento,menu_lis000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Annullo listini clienti/articoli,menu_lisann,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Creazione listini di vendita cliente/articolo,menu_crealis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Duplica listini  (c/a) per i clienti selezionati,menu_listinica,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Duplica listini clienti/articoli,menu_lisdup,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Modifica massiva validità listino cliente/articolo,menu_lismod,MANCANTE,,,,default
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo,Stampa listini clienti/articoli,menu_lissta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo > Ulteriori funzioni duplica listini clente/articolo,Duplicazione listini cliente/articolo  std.,menu_artduli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo > Ulteriori funzioni duplica listini clente/articolo,Duplicazione listini cliente/articolo con cod.art.,menu_gen_list_cliart,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo > Ulteriori funzioni duplica listini clente/articolo,Procedura per la duplicazione dei listini cliente,menu_dupl_list_cliart,MANCANTE,,,,default
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo > Ulteriori funzioni duplica listini clente/articolo,Stampa lettera di variazione prezzo,menu_dupl_list_cliart_sta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Aggiornamento,menu_liscliartalt,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Annullo listini cliente/articolo/altezza/lungh.,menu_liscliartalt_ann,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Consultazione listino clie/artic/altezza/lungh.,menu_liscliartalt_log,MANCANTE,,,,default
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Duplicazione listini cliente/articolo/alt./lungh.,menu_liscliartalt_dup,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Stampa listino clie/artic/altezza/lungh.,menu_liscliartalt_sta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/articolo/altezza/lungh.,Variazione listini cliente/articolo/altezza/lungh.,menu_liscliartalt_var,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/linea/articolo,Aggiornamento,menu_lisli000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/linea/articolo,Annullo listini cliente/linea/articolo,menu_liscaclli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/linea/articolo,Duplicazione listini cliente/linea/articolo,menu_artliduli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/linea/articolo,Stampa listino cliente/linea/articolo,menu_lisliart,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino cliente/linea/articolo,Variazione listini cliente/linea/articolo,menu_lisvaclli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino zona/agente,Aggiornamento,menu_lisven,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino zona/agente,Annullo listini vendita zona/agente,menu_liscazo,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino zona/agente,Duplicazione listini zona/agente,menu_lisduzo,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino zona/agente,Stampa listini vendita zona/agente,menu_listven,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Listini > Gestione listini > Gestione listino zona/agente,Variazione listini vendita zona/settore,menu_lisvazo,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Località di consegna,Aggiornamento,menu_loc000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Località di consegna,Annullo con selezione,menu_locannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti,Aggiornamento,menu_ord000,MIGRATO,/ordini,,Consultazione web agganciata via FORM_TO_URL,FORM_TO_URL
clienti,clienti > Ordini clienti,Annullo con selezione,menu_ordannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti,Annullo per periodo,menu_ordeli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti,Controllo disponibilità di magazzino per vendite,menu_contr_mag_adv,MANCANTE,,,,default
clienti,clienti > Ordini clienti,Controllo prezzi/sconti minimi,menu_ordprzmin,MANCANTE,,,,default
clienti,clienti > Ordini clienti,Controllo situazione rischio clienti,menu_riscli,MANCANTE,,,,default
clienti,clienti > Ordini clienti,Duplicazione con destinazione diversa,menu_ordupds,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti,Duplicazione ordine cliente,menu_duplordorf,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti,Gestione blocco/sblocco riga ordine,menu_disimpord,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
clienti,clienti > Ordini clienti,Gestione blocco/sblocco testata ordine,menu_orddisimpordtes,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
clienti,clienti > Ordini clienti,Gestione flag creazione documenti,menu_ordflgs,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
clienti,clienti > Ordini clienti > Creazione documenti di trasporto,Evasione parziale : 1 ordine --> 1 d.d.t.,menu_ordtobol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Creazione documenti di trasporto,Evasione parziale : n ordini --> 1 d.d.t.,menu_ordtobol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Creazione documenti di trasporto,Evasione totale :      1 ordine --> 1 d.d.t.,menu_ordtobol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Creazione documenti di trasporto,Evasione totale :     n ordini --> 1 d.d.t.,menu_ordtobol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Creazione fattura,Creazione fatture da ordini clienti,menu_ord_bol_tofat,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Creazione fattura proforma,Crea una fattura proforma da un ordine,menu_otofp000,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Creazione fattura proforma,Evasione parziale da ordine a fattura proforma,menu_ortofap,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Portafoglio ordini clienti,,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Riprogrammazione consegne ordini clienti,menu_riprog_ord,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Situazione ordinato attivo con scadenze incassi,menu_ordinato_attivo,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Situazione ordini clienti (vista per data inser.),menu_venord00,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Situazione ordini clienti (vista per data scad.),menu_venord00,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Situazione portafoglio ordini clienti settimanale,menu_portaf_ord_stat,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Situazione vendite clienti,menu_portaf_ord_stat,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Statistica ordini per settimana di consegna,menu_ordsettcons,MANCANTE,,,,default
clienti,clienti > Ordini clienti > Portafoglio ordini clienti,Statistiche ordini clienti,menu_statord,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti,Gestione integrata delle ricevute bancarie,menu_ribanew,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Gestione dischetti,Creazione dischetto per banca,menu_riddkt,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Gestione dischetti,Elenco ricevute trasferite su dischetto,menu_riddiske,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Gestione dischetti,Parametri di ogni banca per creazione dischetto,menu_rid000,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Gestione dischetti,Stampa del contenuto del dischetto cons.alla banca,menu_riddiskf,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche,Aggiornamento manuale,menu_riba000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche,Assegnazione banche,menu_assban,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche,Creazione archivio riba,menu_creariba,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche,Creazione progressivo riba,menu_ricprog,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche,Ripristino fatture per rielaborazione riba,menu_ricsflag,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie,Per banca di presentazione + data di scadenza,menu_stbansca,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie,Per data di scadenza,menu_stadscad,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie > Documenti per la banca,Elenco dettagliato delle riba x fattura/data scad,menu_ricdetfa,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie > Documenti per la banca,Elenco per banca di presentazione,menu_stabpres,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie > Documenti per la banca,Ristampa distinta per numero,menu_rstabpre,MANCANTE,,,,default
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie > Documenti per la banca,Stampa ricevute su modulo,menu_prinriba,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie automatiche > Elenchi ricevute bancarie > Documenti per la banca,Stampa ricevute su modulo per banca e scadenza,menu_ribascad,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie manuali,Aggiornamento,menu_ribm000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie manuali,Annullo ricevute bancarie manuali,menu_rimannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Portafoglio effetti > Ricevute bancarie manuali,Elenco per cliente + data scadenza,menu_stcliscm,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
clienti,clienti > Preventivi clienti,Aggiornamento,menu_off000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Preventivi clienti,Annullo con selezione,menu_offannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Preventivi clienti,Annullo per periodo,menu_offeli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Preventivi clienti,Chiusura / apertura preventivi,menu_offevas,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
clienti,clienti > Preventivi clienti,Creazione interventi tecnici,menu_offtoint,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
